folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
0160329614,1,01,1,4,1,,1,,2,,,,,,,,2,2,0,2,2,0,0, , ,0, , , ,200000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,453630,455,0,370400,111548.36,111.88,0,91081.96,20576.06,0
0160330507,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,25000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,5000,0,0,0,1222.82,0,1220.86
0160331410,1,02,1,5,1,2,2,,,,,,,,,1,1,1,0,0, , ,0, , ,1,1,0,242000,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,56000,3000,0,138860,13695.65,733.69,0,33960.32,0,19530.97
0160331923,1,01,2,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10000,0,0,0,2445.65,0,0,0,2444.67,0
0160333203,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , ,232750, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,133920,0,0,130600,33112.08,0,0,32291.2,818.9,0
0160333411,1,01,2,4,1,,2,,,,,,,,,1,1,1,0,0, , ,1,1,0,0, , , ,80000,2, , , , , , , , ,10000,04, ,,1,2011,4,4900, , , , , , ,2,4,0,0,0,18250,0,0,0,4463.31,0,4460.86
0160333411,1,01,2,5,1,2,2,,,,,,,,,6,5,5,0,0, , ,5,5,0,0, , , ,36000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,225000,0,0,358400,55027.17,0,0,87652.17,0,32623.04
0160333713,1,01,2,5,1,2,1,,2,,,,,,,,3,2,1,0, , ,1,0,1,2,2,0,216000,40000,2, , , , , , , , , ,, ,,1,2015,5,50000, , , , , , ,2,3,997000,0,0,540300,245163.93,0,0,132860.65,112302.29,0
0160333715,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,35000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,19200,0,0,0,4721.31,0,4721.31
0160333715,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,70000,11000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,125600,0,0,172350,30885.24,0,0,42381.14,0,11493.44
0160333919,1,03,1,4,1,,2,,,,,,,,,1,1,1,0,0, , ,1,1,0,0, , ,15000, ,2, , , , , , , , ,6000,04, ,,1,2016,4,1000, , , , , , ,2,4,0,0,0,19000,0,0,0,4646.73,0,4645.76
0160333919,1,03,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,30000,20000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,40000,0,0,0,9782.6,0,9781.63
0160335412,1,04,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,90000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,0,0,0,42300,0,0,0,10345.1,0,10345.1
0160335412,1,04,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , ,14000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,0,0,30000,42200,0,0,7336.95,10320.65,0,2981.73
0160335919,1,01,1,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , ,4500, ,1, , , , , , , ,2000, ,, ,,2, , , , , , , , , ,2,4,0,25000,0,2200,0,6114.13,0,538.04,5576.08,0
0160336512,1,02,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,350,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,61,0,20,0,14.91,0,4.89,8.8,0
0160336512,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,294,0,1300,0,71.9,0,317.93,0,243.58
0160337020,1,02,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,1600,1600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,150,0,0,0,36.68,0,35.21
0160337405,1,01,1,5,1,1,2,,,,,,,,,5,0, , , , , , , , , , , ,100000,30000,2, , , , , , , , , ,,7000,02,2, , , , , , , , , ,2,4,5475,3120,0,1700,1338.99,763.04,0,415.76,1684.56,0
0160337816,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,63000,35000,2, , , , , , , , , ,,5000,05,2, , , , , , , , , ,2,4,41778,2772,0,27100,10273.27,681.63,0,6663.93,4290.49,0
0160340510,1,01,1,4,1,,2,,,,,,,,,1,3,2,1,0, , ,0, , ,3,2,1, ,10750,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,3710,0,0,0,907.33,0,906.84
0160340713,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1440,0,3740,0,354.09,0,919.67,0,563.6
0160340713,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,5000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,40000,1000,0,2800,9836.06,245.9,0,688.52,9392.45,0
0160340714,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1200,0,550,0,295.08,0,135.24,159.34,0
0160340717,1,01,2,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , ,7200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,21640,0,0,0,5321.31,0,5320.32
0160342022,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,4700, ,1, , , , , , , ,70, ,, ,,2, , , , , , , , , ,2,4,0,4280,0,11680,0,1046.73,0,2856.52,0,1807.82
0160342509,1,01,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , ,42000,2, , , , , , , , ,20000,03, ,,2, , , , , , , , , ,2,3,38400,0,0,33800,9391.3,0,0,8266.3,1124.02,0
0160342509,1,01,1,5,1,2,2,,,,,,,,,1,3,3,0,3,3,0,0, , ,0, , ,60000,168000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,330000,0,0,95000,80706.52,0,0,23233.69,57471.84,0
0160342512,1,01,1,4,1,,2,,,,,,,,,1,3,3,0,3,3,0,0, , ,0, , , , ,2, , , , , , , , ,20000,03, ,,2, , , , , , , , , ,2,3,18000,0,0,7900,4402.17,0,0,1932.06,2468.15,0
0160342512,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,0,0,0,5900,0,0,0,1442.93,0,1440.97
0160343204,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,30000,2, , , , , , , , ,6000,05, ,,1,2011,4,3650, , , , , , ,2,4,0,0,0,17000,0,0,0,4203.29,0,4201.31
0160343411,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,7875,0,0,0,1925.95,0,1925.21
0160343411,1,01,2,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,56000,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,15000,1800,0,4000,3668.47,440.21,0,978.26,3128.47,0
0160344019,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,40000,0,0,20500,9782.6,0,0,5013.58,4769.02,0
0160344303,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,6000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4200,0,0,0,1027.17,0,1027.17
0160344303,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,400,0,0,0,97.82,0,96.84
0160344305,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,0, , ,1,1,0, ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,1500,0,0,0,366.84,0,366.84
0160344305,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,0, , ,1,1,0,30000,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,127500,1500,0,16500,31182.06,366.84,0,4035.32,27513.58,0
0160344814,1,01,2,5,1,2,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,31600,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3300,0,0,6160,811.47,0,0,1514.75,0,702.29
0160344815,1,01,1,5,1,1,2,,,,,,,,,5,1,1,0,0, , ,1,1,0,0, , ,120000,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,232560,5840,0,104280,57186.88,1436.06,0,25642.62,32978.36,0
0160345201,1,01,1,4,2,1,2,,,,,,,,,1,0, , , , , , , , , , , , ,20000,2, , , , , , , , ,9000,04, ,,2, , , , , , , , , ,2,4,0,0,0,36000,0,0,0,8901.09,0,8901.09
0160345201,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,270000,40000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,300200,320,0,127200,74225.27,79.12,0,31450.54,42852.85,0
0160345510,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,0, , ,0, , ,1,1,0, ,47200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,47200,0,0,0,11543.47,0,11542.49
0160345510,1,01,1,5,1,1,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , ,124000,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,260256,0,0,197800,63649.56,0,0,48374.99,15272.6,0
0160345924,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,159600,0,0,90000,39032.6,0,0,22010.86,17021.73,0
0160346021,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , ,3000,03, ,,1,2015,4,3500, , , , , , ,2,4,0,0,0,3000,0,0,0,733.69,0,733.69
0160346021,1,01,2,5,1,2,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,64000,26000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10000,0,0,11100,2445.65,0,0,2714.67,0,267.06
0160346402,1,01,2,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,1500, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2100,0,3120,0,513.58,0,763.04,0,249.45
0160346403,1,01,1,4,2,1,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , ,20000,05, ,,1,2011,4,18000, , , , , , ,2,4,0,0,0,55000,0,0,0,13451.08,0,13450.1
0160346608,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,37500,0,0,0,9221.31,0,9221.31
0160346608,1,01,1,5,1,1,2,,,,,,,,,1,2,2,0,2,2,0,0, , ,0, , ,226000,70000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,605600,0,0,430000,148918.03,0,0,105737.7,43179.34,0
0160347923,1,03,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,11000,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,0,1750,0,6000,0,427.98,0,1467.39,0,1038.91
0160347923,1,03,1,5,1,2,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,6000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,12000,0,0,6600,2934.78,0,0,1614.13,1320.65,0
0160349019,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , , ,2, , , , , , , , ,4500,04, ,,2, , , , , , , , , ,2,4,0,0,0,18000,0,0,0,4402.17,0,4402.17
0160349019,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,20000,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,89296,2928,0,69092,21838.69,716.08,0,16897.49,5655.32,0
0160349306,1,01,2,4,1,,2,,,,,,,,,4,1,1,0,0, , ,1,1,0,0, , , ,7500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1750,0,0,37000,427.98,0,0,9048.91,0,8619.45
0160349306,1,01,2,5,1,1,2,,,,,,,,,5,1,1,0,0, , ,1,1,0,0, , ,45300,145000,2, , , , , , , , , ,, ,,1,2013,5,4500, , , , , , ,2,4,90000,0,0,16350,22010.86,0,0,3998.64,18010.76,0
0160349510,1,01,2,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,49000,23000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,34600,7280,0,31100,8461.95,1780.43,0,7605.97,2635.43,0
0160349512,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8360,1120,0,5400,2044.56,273.91,0,1320.65,997.82,0
0160349716,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,50000,2, , , , , , , , , ,, ,,1,2011,4,15000, , , , , , ,2,4,0,0,0,50000,0,0,0,12295.08,0,12293.11
0160349716,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,200000,50000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,470625,8250,20000,502000,115727.45,2028.68,4918.03,123442.62,0,767.21
0160349718,1,02,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,30000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,11200,0,0,0,2754.09,0,2753.11
0160349718,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,200320,40000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2450,0,26500,0,602.45,0,6516.39,0,5913.44
0160351302,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,72000,56000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,65450,0,0,0,16006.79,0,16006.3
0200377301,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,5100,5100,1, , , , , , , ,3000, ,, ,,2, , , , , , , , , ,2,4,21965,0,0,6800,5371.87,0,0,1663.04,3706.63,0
0200443822,1,02,2,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , ,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,4000,0,0,4000,983.6,0,0,983.6,0,0
0200444716,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,500,1600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1700,0,4800,0,418.03,0,1180.32,0,761.31
0260694304,1,02,1,4,1,,2,,,,,,,,,6,4,4,0,3,3,0,1,1,0,0, , , ,35000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,170000,0,0,87500,41576.08,0,0,21399.45,20176.63,0
0260694304,1,02,1,5,1,1,2,,,,,,,,,6,3,3,0,3,3,0,0, , ,0, , ,2800000,225000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,100000,0,0,35000,24456.52,0,0,8559.78,15894.78,0
0260702305,1,01,1,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , ,400,1200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,10200,1530,6600,0,2494.56,374.18,1614.13,1253.15,0
0260711305,1,01,1,5,1,2,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , ,219100,27300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,82500,18000,10500,178100,20176.63,4402.17,2567.93,43557.06,0,16408.36
0260715301,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,62600,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,41000,13922,0,55750,10027.17,3404.83,0,13634.51,0,202.49
0260715302,1,01,2,5,1,1,2,,,,,,,,,5,0, , , , , , , , , , , ,14000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,711280,11520,0,589900,173954.34,2817.39,0,144269.02,32502.71,0
0260719713,1,01,1,4,1,,1,,2,,,,,,,,1,1,0,1,1,0,0, , ,0, , ,120000,240000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,2857320,32180,0,1277600,702619.67,7913.11,0,314163.93,396368.85,0
0260719713,1,01,1,5,1,2,1,,2,,,,,,,,1,1,0,1,1,0,0, , ,0, , ,54000,54000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,0,0,0,42680,0,0,0,10495.08,0,10493.11
0260721305,1,03,1,5,1,2,2,,,,,,,,,1,2,2,0,0, , ,2,2,0,0, , , ,45000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,32500,0,0,9000,7948.36,0,0,2201.08,5746.3,0
0260722206,1,01,2,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,360,0,300,0,89.01,0,74.17,14.83,0
0260722920,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1500,1500,0,15400,366.84,366.84,0,3766.3,0,3031.63
0260723306,1,01,1,4,1,,1,,2,,,5,,,,,2,2,0,2,2,0,0, , ,0, , ,20000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,615000,0,0,808770,150407.6,0,0,197797.01,0,47387.93
0260725203,1,01,2,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,43620,0,0,0,10785.16,0,10785.16
0260725203,1,01,2,5,1,2,2,,,,,,,,,7,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,9600,0,0,0,2373.62,0,2373.62
0260732303,1,01,1,5,1,1,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , ,250000,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,657400,4800,0,320800,160777.17,1173.91,0,78456.52,83494.56,0
0260732507,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,56000,46000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,11500,0,0,68700,2812.49,0,0,16801.63,0,13987.17
0260732817,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,8500,0,0,0,2090.16,0,2089.18
0260732817,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,40000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,50000,1080,0,30800,12295.08,265.57,0,7573.77,4986.88,0
0260738512,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,9000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,16500,0,0,7200,4035.32,0,0,1760.86,2274.45,0
0260745813,1,01,1,4,1,,1,,2,,,,,,,,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,421000,0,0,185000,103524.59,0,0,45491.8,58030.81,0
0260745813,1,01,1,5,1,1,1,,2,,,,,,,,0, , , , , , , , , , , ,52500,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,63000,24800,0,12000,15491.8,6098.36,0,2950.81,18637.37,0
0260746206,1,01,1,5,1,2,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,10000,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10000,0,0,6400,2472.52,0,0,1582.41,890.1,0
0260747607,1,02,1,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , , ,1380,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4400,0,1380,0,1081.96,0,339.34,740.65,0
0260747608,1,01,2,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , , ,4800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1440,0,4800,0,354.09,0,1180.32,0,826.22
0260753201,1,01,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , ,5000,750,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,45000,150,0,9500,11126.37,37.08,0,2348.9,8812.08,0
0260759412,1,01,1,4,1,,1,,2,,,,,,,,0, , , , , , , , , , , , ,37200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,306900,15500,0,125480,75057.06,3790.76,0,30688.04,48159.78,0
0260760305,1,01,1,4,1,,1,,2,,,,,,,,1,1,0,1,1,0,0, , ,0, , , ,20000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,270000,0,0,252760,66032.6,0,0,61816.3,4214.34,0
0260772716,1,02,1,4,1,,2,,,,,,,,,2,1,1,0,0, , ,1,1,0,0, , , ,200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,5100,1150,600,0,1254.09,282.78,147.54,0,1681.96,0
0260772716,1,02,1,5,1,1,2,,,,,,,,,2,1,1,0,0, , ,1,1,0,0, , ,2500,210,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2700,300,0,1000,663.93,73.77,0,245.9,489.83,0
0260796202,1,03,1,9,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,1,2016,9,7500, , , , , , ,2,4,302400,8640,0,240000,74769.23,2136.26,0,59340.65,17564.83,0
0260801018,1,01,1,5,1,1,2,,,,,,,,,5,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,368004,310,0,317904,90000.97,75.81,0,77748.26,12326.08,0
0260802507,1,02,1,4,1,,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , ,20000,30000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,55000,0,0,4500,13451.08,0,0,1100.54,12349.56,0
0260803202,1,03,2,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,41700,28500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,11362,0,72000,0,2809.28,0,17802.19,0,14992.41
0300808924,1,03,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , ,100,1800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3110,680,0,1200,760.59,166.3,0,293.47,630.97,0
0301069202,1,01,1,9,1,,2,,,,,,,,,2,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,899750,0,0,147309,222465.65,0,0,36422.55,186041.86,0
0361113202,1,02,1,9,1,,2,,,,,,,,,1,2,2,0,0, , ,2,2,0,0, , , , ,1, , , ,7200, , , , , ,, ,,2, , , , , , , , , ,2,4,31320,2300,0,24800,7743.95,568.68,0,6131.86,2180.76,0
0361113203,1,02,1,9,1,,1,,2,,,,,,,,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,449280,0,0,45000,111085.71,0,0,11126.37,99959.34,0
0361113206,1,01,1,9,1,,1,,2,,,,,,,,0, , , , , , , , , , , , , ,1, , , ,7000, , , , , ,, ,,2, , , , , , , , , ,2,4,176256,6192,0,73000,43579.78,1530.98,0,18049.45,27059.34,0
0361113407,1,01,1,5,1,2,1,,2,,,,,,,,0, , , , , , , , , , , ,15000,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,183360,382,0,22400,44843.47,93.42,0,5478.26,39458.15,0
0361113409,1,02,1,9,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,101500,20,0,45000,24823.36,4.89,0,11005.43,13822.82,0
0361113613,1,01,1,5,1,2,1,,2,,,,,,,,1,0,1,0, , ,1,0,1,0, , ,70000,210000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,90000,3000,0,71800,22131.14,737.7,0,17655.73,5211.14,0
0361113613,1,02,1,5,1,2,1,,2,,,,,,,,1,1,0,0, , ,1,1,0,0, , , ,20880,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,42000,4500,0,22700,10327.86,1106.55,0,5581.96,5851.47,0
0361113615,1,03,1,9,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3840,240,0,1800,944.26,59.01,0,442.62,560.65,0
0361113616,1,02,1,5,1,2,1,,2,,,,,,,,0, , , , , , , , , , , , ,24000,1, , , ,7000, , , , , ,, ,,2, , , , , , , , , ,2,4,51000,0,0,21900,12540.98,0,0,5385.24,7155.73,0
0361113822,1,01,1,9,1,,1,,2,,,,,,,,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,31500,300,0,18000,7745.9,73.77,0,4426.22,3393.44,0
0361113823,1,02,1,4,1,,1,,2,,,,,,,,2,2,0,2,2,0,0, , ,0, , , ,480000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,374400,0,0,153160,92065.57,0,0,37662.29,54401.31,0
0361113824,1,03,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , ,57500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,140000,3500,1750,40200,34426.22,860.65,430.32,9885.24,25831.47,0
0361114304,1,02,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,1250, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,17400,598,0,8400,4255.43,146.24,0,2054.34,2344.89,0
0361114507,1,02,2,5,1,1,2,,,,,,,,,4,0, , , , , , , , , , , ,49000,9000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10000,7000,0,41000,2445.65,1711.95,0,10027.17,0,5869.56
0361114508,1,01,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6128,240,0,5300,1498.69,58.69,0,1296.19,261.19,0
0361114508,1,01,1,5,1,2,2,,,,,,,,,2,0, , , , , , , , , , , ,27600,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,19800,1500,0,0,4842.39,366.84,0,0,5209.23,0
0361114713,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,1,2001,4,12000,2011,4,8400, , , ,2,4,18400,2130,0,33500,4524.59,523.77,0,8237.7,0,3186.88
