folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
2869452019,1,02,2,5,C08,420
2869452019,1,02,2,5,C00,420
2869452020,1,01,1,4,B06,2000
2869452020,1,01,1,4,B02,6000
2869452020,1,01,1,4,B01,2000
2869452020,1,01,1,5,C00,3000
2869452020,1,01,1,5,C08,1200
2869452020,1,01,1,5,C09,600
2869452020,1,01,1,5,C10,1200
2869452020,1,01,1,4,B15,2000
2869452020,1,01,1,4,B00,12000
2869452021,1,01,1,4,B00,500
2869452021,1,01,1,4,B11,500
2869452022,1,02,1,5,C10,700
2869452022,1,02,1,5,C08,5270
2869452022,1,02,1,5,C06,4800
2869452022,1,02,1,4,B00,48500
2869452022,1,02,1,4,B11,500
2869452022,1,02,1,4,B15,48000
2869452022,1,02,1,5,C00,24270
2869452022,1,02,1,5,C03,13500
2869452023,1,01,1,4,B13,95
2869452023,1,01,1,5,C00,4900
2869452023,1,01,1,5,C09,1900
2869452023,1,01,1,5,C10,3000
2869452023,1,01,1,4,B00,17345
2869452023,1,01,1,4,B02,5000
2869452023,1,01,1,4,B03,5000
2869452023,1,01,1,4,B06,2000
2869452023,1,01,1,4,B15,4000
2869452023,1,01,1,4,B11,250
2869452023,1,01,1,4,B08,1000
2869452607,1,01,1,4,B04,7000
2869452607,1,01,1,4,B00,21400
2869452607,1,01,1,4,B06,14400
2869452607,1,01,1,5,C10,1000
2869452607,1,01,1,5,C00,1000
2869452608,1,03,1,4,B07,900
2869452608,1,03,1,4,B02,6600
2869452608,1,03,1,4,B00,7500
2869452609,1,01,1,5,C08,2000
2869452609,1,01,1,5,C00,2000
2869452609,1,01,1,4,B00,150
2869452609,1,01,1,4,B07,150
2869452611,1,01,2,5,C00,1680
2869452611,1,01,2,4,B11,660
2869452611,1,01,2,4,B02,7000
2869452611,1,01,2,4,B00,7660
2869452611,1,01,2,5,C08,1360
2869452611,1,01,2,5,C10,320
2869452612,1,01,1,5,C00,30000
2869452612,1,01,1,5,C07,30000
2869452612,1,01,1,4,B07,240
2869452612,1,01,1,4,B00,1240
2869452612,1,01,1,4,B02,1000
2869452813,1,02,1,5,C00,1728
2869452813,1,02,1,5,C08,1728
2869452813,1,01,1,5,C08,22000
2869452813,1,01,1,5,C00,22000
2869452813,1,01,1,4,B02,1800
2869452813,1,01,1,4,B00,1800
2869452814,1,01,1,5,C00,4200
2869452814,1,01,1,5,C07,700
2869452814,1,01,1,5,C08,3500
2869452815,1,01,1,4,B00,1900
2869452815,1,01,1,4,B07,300
2869452815,1,01,1,4,B02,1600
2869452818,1,01,1,4,B07,210
2869452818,1,01,1,5,C00,1500
2869452818,1,01,1,4,B06,6000
2869452818,1,01,1,5,C08,1500
2869452818,1,01,1,4,B00,7610
2869452818,1,01,1,4,B04,1400
2869453204,1,01,1,4,B15,10000
2869453204,1,01,1,4,B09,2400
2869453204,1,01,1,4,B07,2300
2869453204,1,01,1,4,B06,2000
2869453204,1,01,1,4,B05,40000
2869453204,1,01,1,4,B04,2000
2869453204,1,01,1,4,B11,800
2869453204,1,01,1,4,B00,59500
2869453507,1,01,1,5,C08,1200
2869453507,1,01,1,5,C00,1200
2869453508,1,01,1,5,C00,2250
2869453508,1,01,1,5,C08,2250
2869453508,1,01,1,4,B07,450
2869453508,1,01,1,4,B00,450
2869453509,1,01,2,5,C00,800
2869453509,1,01,2,5,C10,800
2869453713,1,01,1,4,B11,900
2869453713,1,01,1,4,B10,1800
2869453713,1,01,1,4,B07,1000
2869453713,1,01,1,4,B06,2000
2869453713,1,01,1,4,B04,600
2869453713,1,01,1,5,C00,8300
2869453713,1,01,1,4,B00,6300
2869453713,1,01,1,5,C08,6000
2869453713,1,01,1,5,C10,300
2869453713,1,01,1,5,C07,2000
2869453715,1,02,1,5,C08,3000
2869453715,1,02,1,5,C00,5000
2869453715,1,02,1,5,C07,2000
2869453716,1,02,1,5,C08,1500
2869453716,1,02,1,5,C10,600
2869453716,1,02,1,4,B11,2300
2869453716,1,02,1,4,B07,700
2869453716,1,02,1,4,B10,1500
2869453716,1,02,1,5,C00,2100
2869453716,1,02,1,4,B00,4500
2869453919,1,02,1,4,B00,570
2869453919,1,02,1,4,B07,120
2869453919,1,02,1,4,B09,300
2869453919,1,02,1,4,B10,150
2869453924,1,01,1,5,C10,450
2869453924,1,01,1,4,B03,6000
2869453924,1,01,1,4,B07,300
2869453924,1,01,1,5,C00,700
2869453924,1,01,1,5,C19,250
2869453924,1,02,2,5,C08,1500
2869453924,1,02,2,5,C00,1500
2869453924,1,01,1,4,B00,6300
2869454020,1,01,2,5,C00,200
2869454020,1,01,2,5,C10,200
2869454024,1,01,2,5,C08,200
2869454024,1,01,2,5,C00,900
2869454024,1,03,2,5,C10,300
2869454024,1,01,2,5,C10,700
2869454024,1,03,2,5,C08,2000
2869454024,1,03,2,5,C00,2300
2869454404,1,01,2,4,B00,10500
2869454404,1,01,2,4,B02,10500
2869454405,1,01,1,4,B00,2250
2869454405,1,01,1,4,B02,2250
2869454406,1,01,2,5,C00,500
2869454406,1,01,2,5,C08,500
2869454406,1,01,2,4,B11,1000
2869454406,1,01,2,4,B00,1000
2869454607,1,02,1,5,C00,1800
2869454607,1,02,1,5,C08,1800
2869454608,1,02,1,5,C00,6000
2869454608,1,02,1,5,C08,5000
2869454608,1,02,1,5,C10,1000
2869455024,1,02,1,5,C08,6720
2869455024,1,02,1,5,C00,6720
2869455401,1,03,1,5,C10,1500
2869455401,1,03,1,5,C00,1500
2869455404,1,01,1,7,D05,1200
2869455404,1,01,1,7,D04,420
2869455404,1,01,1,7,D00,1620
2869455406,1,03,1,5,C08,5200
2869455406,1,03,1,5,C10,100
2869455406,1,03,1,5,C00,14300
2869455406,1,03,1,5,C07,6000
2869455406,1,03,1,5,C06,3000
2869455607,1,02,1,5,C00,4700
2869455607,1,02,1,5,C08,4700
2869455815,1,03,2,5,C10,3000
2869455815,1,03,1,6,D00,10000
2869455815,1,03,1,6,D05,10000
2869455815,1,03,2,5,C08,32000
2869455815,1,03,2,5,C00,35000
2869455818,1,01,1,4,B06,50000
2869455818,1,01,1,4,B05,80000
2869455818,1,01,1,4,B03,84000
2869455818,1,01,1,4,B00,337700
2869455818,1,01,1,5,C08,19200
2869455818,1,01,1,5,C00,19200
2869455818,1,01,1,4,B07,78400
2869455818,1,01,1,4,B15,45300
2869456714,1,01,1,4,B00,2000
2869456714,1,01,1,5,C07,30000
2869456714,1,01,1,5,C08,1000
2869456714,1,01,1,5,C00,34000
2869456714,1,01,1,4,B12,2000
2869456714,1,01,1,5,C10,3000
2869456717,1,01,1,5,C00,500
2869456717,1,01,1,5,C07,500
2869457509,1,01,1,5,C01,2200
2869457509,1,01,1,5,C00,4400
2869457509,1,01,1,5,C10,2200
2869457716,1,02,1,5,C07,1300
2869457716,1,02,1,5,C00,1540
2869457716,1,02,1,5,C08,240
2869457718,1,01,1,5,C00,5200
2869457718,1,01,1,5,C08,5200
2909484601,1,01,2,5,C00,19200
2909484601,1,01,2,5,C08,19200
2909494024,1,01,1,4,B07,600
2909494024,1,01,1,4,B06,1000
2909494024,1,01,1,4,B05,1000
2909494024,1,01,1,4,B04,1000
2909494024,1,01,1,4,B02,7000
2909494024,1,01,1,4,B15,3000
2909494024,1,01,1,4,B11,700
2909494024,1,01,1,4,B00,14300
2909494302,1,03,1,4,B10,4000
2909494302,1,03,1,4,B07,1500
2909494302,1,03,1,4,B06,2000
2909494302,1,03,1,4,B04,2000
2909494302,1,03,1,4,B00,9500
2909494607,1,01,1,4,B00,6650
2909494607,1,01,1,4,B02,1500
2909494607,1,01,1,4,B15,2000
2909494607,1,01,1,4,B07,150
2909494607,1,01,1,4,B03,3000
2909494813,1,03,1,5,C10,1000
2909494813,1,03,1,5,C09,1000
2909494813,1,03,1,4,B00,17000
2909494813,1,03,1,4,B02,7000
2909494813,1,03,1,5,C00,2000
2909494813,1,03,1,4,B11,1000
2909494813,1,03,1,4,B10,7000
2909494813,1,03,1,4,B07,2000
2909494818,1,03,1,5,C09,1000
2909494818,1,03,1,5,C00,1000
2909494818,1,03,1,4,B11,1400
2909494818,1,03,1,4,B04,1000
2909494818,1,03,1,4,B07,4200
2909494818,1,03,1,4,B00,11600
2909494818,1,03,1,4,B02,5000
2909495306,1,01,1,4,B00,12000
2909495306,1,01,1,4,B02,4000
2909495306,1,01,1,4,B06,5000
2909495306,1,01,1,4,B10,3000
2909495306,1,01,1,5,C08,2000
2909495306,1,01,1,5,C00,5875
2909495306,1,01,1,5,C10,1500
2909495306,1,01,1,5,C09,1500
2909495306,1,01,1,5,C07,875
2909498904,1,01,1,4,B00,800
2909498904,1,01,1,4,B02,200
2909498904,1,01,1,4,B10,600
2909499506,1,01,1,5,C08,3000
2909499506,1,01,1,4,B00,2600
2909499506,1,01,1,5,C00,3000
2909499506,1,01,1,4,B10,800
2909499506,1,01,1,4,B02,1800
2909519805,1,03,2,5,C08,2800
2909519805,1,03,2,5,C00,2800
2909520403,1,01,1,4,B02,3000
2909520403,1,01,1,4,B03,600
2909520403,1,01,1,4,B00,6600
2909520403,1,01,1,4,B10,3000
2909520406,1,01,1,4,B01,1500
2909520406,1,01,1,4,B00,5400
2909520406,1,01,1,4,B02,1200
2909520406,1,01,1,4,B10,2000
2909520406,1,01,1,4,B07,400
2909520406,1,01,1,4,B03,300
2909520815,1,02,2,5,C00,4280
2909520815,1,02,2,5,C07,120
2909520815,1,02,2,5,C08,1960
2909520815,1,02,2,5,C09,2200
2909524819,1,01,1,4,B00,10000
2909524819,1,01,1,4,B06,1000
2909524819,1,01,1,4,B15,1200
2909524819,1,01,1,4,B02,6900
2909524819,1,01,1,4,B11,900
2909534019,1,01,2,5,C00,200
2909534019,1,01,2,5,C08,200
2909534019,1,01,2,4,B07,1000
2909534019,1,01,2,4,B02,4000
2909534019,1,01,2,4,B00,7700
2909534019,1,01,2,4,B15,1500
2909534019,1,01,2,4,B11,1200
2909534021,1,01,1,4,B10,3000
2909534021,1,01,1,4,B11,1000
2909534021,1,01,1,4,B07,4000
2909534021,1,01,1,4,B03,4000
2909534021,1,01,1,4,B02,10000
2909534021,1,01,1,4,B00,22000
2909534301,1,02,1,4,B03,800
2909534301,1,02,1,4,B02,15000
2909534301,1,02,1,4,B00,52050
2909534301,1,02,1,4,B10,19000
2909534301,1,02,1,4,B09,250
2909534301,1,02,1,4,B15,1000
2909534301,1,02,1,4,B07,13000
2909534301,1,02,1,5,C07,1200
2909534301,1,02,1,5,C00,3200
2909534301,1,02,1,4,B11,3000
2909534301,1,02,1,5,C08,2000
2909535201,1,01,1,4,B15,15000
2909535201,1,01,1,4,B11,5000
2909535201,1,01,1,4,B10,15000
2909535201,1,01,1,4,B07,20000
2909535201,1,01,1,4,B06,840
2909535201,1,01,1,4,B03,500
2909535201,1,01,1,4,B02,15000
2909535201,1,01,1,4,B01,10000
2909535201,1,01,1,4,B00,85340
2909535201,1,01,1,4,B09,4000
2909535204,1,01,2,4,B00,10000
2909535204,1,01,2,4,B02,10000
2909535206,1,01,1,4,B00,5450
2909535206,1,01,1,4,B02,4850
2909535206,1,01,1,4,B07,100
2909535206,1,01,1,4,B10,500
2909535412,1,01,1,4,B07,27300
2909535412,1,01,1,4,B09,90
2909535412,1,01,1,4,B10,32000
2909535412,1,01,1,4,B11,950
2909535412,1,01,1,4,B15,60000
2909535412,1,01,1,4,B21,1800
2909535412,1,01,1,4,B00,325240
2909535412,1,01,1,4,B01,20000
2909535412,1,01,1,4,B02,3600
2909535412,1,01,1,4,B03,4500
2909535412,1,01,1,4,B05,55000
2909535412,1,01,1,4,B06,120000
2909535717,1,01,2,4,B00,2500
2909535717,1,01,2,4,B02,1000
2909535717,1,01,2,4,B10,1500
2909535717,1,01,2,5,C00,4000
2909535717,1,01,2,5,C08,2500
2909535717,1,01,2,5,C10,1500
2909536922,1,01,1,4,B11,2800
2909536922,1,01,1,4,B15,4000
2909536922,1,01,1,4,B02,9600
2909536922,1,01,1,4,B06,8000
2909536922,1,01,1,4,B00,24400
2909541801,1,01,1,4,B11,170
2909541801,1,01,1,4,B00,4070
2909541801,1,01,1,4,B15,400
2909541801,1,01,1,4,B10,2000
2909541801,1,01,1,4,B02,1500
2909541806,1,01,1,4,B02,1500
2909541806,1,01,1,4,B00,2500
2909541806,1,01,1,4,B10,1000
2909545503,1,01,1,4,B00,8000
2909545503,1,01,1,4,B05,1000
2909545503,1,01,1,4,B06,4000
2909545503,1,01,1,4,B10,3000
2909545503,1,01,1,5,C00,6100
2909545503,1,01,1,5,C08,6000
2909545503,1,01,1,5,C10,100
2909547503,1,01,1,4,B15,5400
2909547503,1,01,1,4,B10,1500
2909547503,1,01,1,4,B06,3000
2909547503,1,01,1,4,B02,13000
2909547503,1,01,1,4,B00,22900
2909547504,1,01,1,4,B00,1500
2909547504,1,01,1,4,B15,600
2909547504,1,01,1,4,B07,100
2909547504,1,01,1,4,B02,600
2909547504,1,01,1,4,B10,200
2909547505,1,02,1,5,C08,500
2909547505,1,02,1,5,C07,400
2909547505,1,02,1,5,C10,95
2909547505,1,02,1,5,C00,995
2909548701,1,01,2,4,B00,4500
2909548701,1,01,2,5,C08,3000
2909548701,1,01,2,5,C00,3000
2909548701,1,01,2,4,B10,1000
2909548701,1,01,2,4,B02,3500
2909548706,1,01,1,4,B15,560
2909548706,1,01,1,4,B06,1000
2909548706,1,01,1,4,B02,1800
2909548706,1,01,1,4,B00,5360
2909548706,1,01,1,4,B10,2000
2909552401,1,02,1,5,C08,1080
2909552401,1,02,1,5,C00,1380
2909552401,1,02,1,5,C09,300
2909552402,1,01,2,5,C09,150
2909552402,1,01,2,5,C10,50
2909552402,1,01,2,5,C08,13280
2909552402,1,01,2,5,C07,6000
2909552402,1,01,2,5,C00,19480
2909554302,1,03,2,4,B15,20800
2909554302,1,03,2,4,B00,76800
2909554302,1,03,2,4,B10,8000
2909554302,1,03,2,4,B11,3000
2909554302,1,03,2,4,B02,20000
2909554302,1,03,2,4,B01,25000
2909554303,1,01,1,4,B10,2800
2909554303,1,01,1,4,B00,13300
2909554303,1,01,1,4,B11,500
2909554303,1,01,1,4,B08,10000
2909555901,1,03,1,5,C00,25600
2909555901,1,03,1,5,C08,24000
2909555901,1,03,1,5,C10,1600
2909556401,1,01,1,4,B09,10000
2909556401,1,01,1,4,B02,9500
2909556401,1,01,1,4,B04,5000
2909556401,1,01,1,4,B00,46000
2909556401,1,01,1,4,B15,13500
2909556401,1,01,1,4,B10,8000
2909556402,1,01,1,4,B00,36300
2909556402,1,01,1,4,B15,8000
2909556402,1,01,1,4,B11,5000
2909556402,1,01,1,4,B10,12400
2909556402,1,01,1,4,B09,1000
2909556402,1,01,1,4,B07,900
2909556402,1,01,1,4,B02,8000
2909556402,1,01,1,4,B03,1000
2909556406,1,01,1,4,B04,2000
2909556406,1,01,1,4,B06,4000
2909556406,1,01,1,4,B07,800
2909556406,1,01,1,4,B09,6000
2909556406,1,01,1,4,B10,8000
2909556406,1,01,1,4,B11,7000
2909556406,1,01,1,4,B00,33800
2909556406,1,01,1,4,B02,6000
2909557802,1,01,2,5,C04,300
2909557802,1,01,2,5,C00,1250
2909557802,1,01,2,5,C10,500
2909557802,1,01,2,5,C09,150
2909557802,1,01,2,5,C06,300
2909558005,1,01,1,4,B00,14160
2909558005,1,01,1,4,B05,1100
2909558005,1,01,1,4,B06,13060
2909558005,1,02,1,5,C07,3000
2909558005,1,01,1,5,C06,20800
2909558005,1,01,1,5,C04,1600
2909558005,1,01,1,5,C00,22400
2909558005,1,02,1,5,C00,3000
2909559205,1,01,1,4,B07,8000
2909559205,1,01,1,4,B09,2000
2909559205,1,01,1,4,B15,15000
2909559205,1,01,1,5,C00,1600
2909559205,1,01,1,5,C10,1600
2909559205,1,01,1,4,B00,40000
2909559205,1,01,1,4,B02,10000
2909559205,1,01,1,4,B06,5000
2909560405,1,02,1,4,B10,10000
2909560405,1,02,1,4,B09,5000
2909560405,1,02,1,4,B07,15000
2909560405,1,02,1,4,B01,5000
2909560405,1,02,1,4,B00,40000
2909560405,1,02,1,4,B11,5000
2909561602,1,01,1,4,B09,600
2909561602,1,01,1,4,B11,1200
2909561602,1,01,1,4,B15,1200
2909561602,1,02,2,5,C00,81000
2909561602,1,02,2,5,C04,1000
2909561602,1,01,1,4,B06,600
2909561602,1,01,1,4,B02,6000
2909561602,1,01,1,4,B00,9600
2909561602,1,02,2,5,C13,20000
2909561602,1,02,2,5,C08,54000
2909561602,1,02,2,5,C20,78000
2909561602,1,02,2,5,C06,6000
2909562305,1,01,1,5,C00,9150
2909562305,1,01,1,4,B07,660
2909562305,1,01,1,4,B02,1400
2909562305,1,01,1,4,B00,2060
2909562305,1,01,1,5,C10,150
2909562305,1,01,1,5,C07,9000
2909562306,1,01,1,4,B02,18000
2909562306,1,01,1,4,B04,21500
2909562306,1,01,1,4,B06,8000
2909562306,1,01,1,4,B07,1900
2909562306,1,01,1,4,B01,3000
2909562306,1,01,1,4,B00,54400
2909562306,1,01,1,5,C10,1000
2909562306,1,01,1,4,B11,200
2909562306,1,01,1,5,C00,15400
2909562306,1,01,1,4,B15,1800
2909562306,1,01,1,5,C08,14400
2909564302,1,02,2,5,C00,8000
2909564302,1,02,2,4,B06,2000
2909564302,1,02,2,4,B00,2000
2909564302,1,02,2,5,C08,8000
2909574901,1,02,1,4,B02,4000
2909574901,1,02,1,4,B06,1200
2909574901,1,02,1,4,B10,6000
2909574901,1,02,1,4,B11,800
2909574901,1,02,1,5,C00,1810
2909574901,1,02,1,5,C07,400
2909574901,1,02,1,5,C09,810
2909574901,1,02,1,5,C10,600
2909574901,1,02,1,4,B00,14500
2909574901,1,02,1,4,B01,2500
2909586601,1,01,1,5,C00,2800
2909586601,1,01,1,5,C07,300
2909586601,1,01,1,5,C08,2500
2909587404,1,01,2,4,B00,900
2909587404,1,01,2,4,B10,900
2909594901,1,01,2,5,C00,150
2909594901,1,01,2,4,B10,800
2909594901,1,01,2,4,B00,800
2909594901,1,01,2,5,C08,150
2909596602,1,01,2,4,B07,3000
2909596602,1,01,2,4,B15,9750
2909596602,1,01,2,4,B11,4000
2909596602,1,01,2,5,C00,20000
2909596602,1,01,2,5,C07,20000
2909596602,1,01,2,4,B00,26750
2909596602,1,01,2,4,B10,10000
2909601504,1,02,1,4,B10,500
2909601504,1,02,1,4,B02,800
2909601504,1,02,1,4,B00,1450
2909601504,1,02,1,4,B11,150
2909602301,1,02,1,4,B10,600
2909602301,1,02,1,4,B02,1000
2909602301,1,02,1,5,C00,1800
2909602301,1,02,1,5,C08,500
2909602301,1,02,1,5,C10,1300
2909602301,1,02,1,4,B11,600
2909602301,1,02,1,4,B00,2500
2909602301,1,02,1,4,B07,300
2909603505,1,01,2,4,B10,1500
2909603505,1,01,2,5,C00,11704
2909603505,1,01,2,5,C07,1200
2909603505,1,01,2,4,B00,1500
2909603505,1,01,2,5,C08,10504
2909604703,1,01,1,5,C09,500
2909604703,1,01,1,4,B07,200
2909604703,1,01,1,5,C08,6000
2909604703,1,01,1,5,C07,1200
2909604703,1,01,1,5,C00,7700
2909604703,1,01,1,4,B11,200
2909604703,1,01,1,4,B10,300
2909604703,1,01,1,4,B02,1500
2909604703,1,01,1,4,B00,2200
2909607504,1,02,1,4,B11,1200
2909607504,1,02,1,4,B10,1500
2909607504,1,02,1,4,B00,6700
2909607504,1,02,1,4,B02,4000
2909608601,1,01,1,4,B00,9350
2909608601,1,01,1,4,B02,3000
2909608601,1,01,1,4,B04,2000
2909608601,1,01,1,4,B05,150
2909608601,1,01,1,5,C10,2000
2909608601,1,01,1,5,C00,8700
2909608601,1,01,1,5,C08,6000
2909608601,1,01,1,5,C09,700
2909608601,1,01,1,4,B06,4200
2909614904,1,01,1,4,B03,1000
2909614904,1,01,1,4,B02,12000
2909614904,1,01,1,4,B00,15000
2909614904,1,01,1,5,C10,1000
2909614904,1,01,1,5,C00,1000
2909614904,1,01,1,4,B11,2000
2909620006,1,01,1,5,C08,14000
2909620006,1,01,1,5,C09,1200
2909620006,1,01,1,5,C10,1500
2909620006,1,01,1,5,C00,16700
2909621306,1,01,1,4,B00,9000
2909621306,1,01,1,4,B02,9000
2909621306,1,01,1,5,C00,84200
2909621306,1,01,1,5,C04,8000
2909621306,1,01,1,5,C06,8200
2909621306,1,01,1,5,C08,58000
2909621306,1,01,1,5,C10,3000
2909621306,1,01,1,5,C09,7000
2909636501,1,01,2,4,B02,2000
2909636501,1,01,2,4,B00,2360
2909636501,1,01,2,4,B11,360
2909646505,1,02,2,4,B04,3000
2909646505,1,02,2,4,B06,2000
2909646505,1,02,2,4,B09,100
2909646505,1,02,2,4,B10,4000
2909646505,1,02,2,4,B03,2000
2909646505,1,02,2,5,C06,1000
2909646505,1,02,2,5,C08,23000
2909646505,1,02,2,4,B00,16100
2909646505,1,02,2,4,B02,5000
2909646505,1,02,2,5,C00,24000
2909650703,1,01,1,5,C10,500
2909650703,1,01,1,4,B02,1200
2909650703,1,01,1,4,B09,3800
2909650703,1,01,1,5,C03,2500
2909650703,1,01,1,4,B00,5800
2909650703,1,01,1,5,C00,6025
2909650703,1,01,1,5,C07,525
2909650703,1,01,1,5,C08,2500
2909650703,1,01,1,4,B10,800
2909659022,1,05,2,5,C10,12000
2909659022,1,05,2,4,B02,8000
2909659022,1,05,2,4,B03,2000
2909659022,1,05,2,4,B11,1000
2909659022,1,05,2,5,C00,45300
2909659022,1,05,2,5,C08,31200
2909659022,1,05,2,4,B00,11000
2909659022,1,05,2,5,C09,2100
2909660903,1,01,2,4,B15,800
2909660903,1,01,2,4,B11,1000
2909660903,1,01,2,4,B10,4000
2909660903,1,01,2,4,B03,400
2909660903,1,01,2,4,B02,2000
2909660903,1,01,2,4,B00,8200
2909660904,1,01,1,4,B02,4000
2909660904,1,01,1,4,B10,4000
2909660904,1,01,1,4,B00,9400
2909660904,1,01,1,4,B15,400
2909660904,1,01,1,4,B11,1000
2909665203,1,01,1,4,B02,6100
2909665203,1,01,1,4,B10,8000
2909665203,1,01,1,4,B11,1700
2909665203,1,01,1,4,B15,1500
2909665203,1,01,1,4,B00,17300
2909665409,1,01,1,4,B02,80000
2909665409,1,01,1,4,B00,165000
2909665409,1,01,1,4,B04,10000
2909665409,1,01,1,4,B10,50000
2909665409,1,01,1,4,B11,15000
2909665409,1,01,1,4,B15,10000
2909665409,1,01,1,5,C12,1000
2909665409,1,01,1,5,C00,16600
2909665409,1,01,1,5,C08,15600
2909665412,1,01,1,5,C10,6000
2909665412,1,01,1,5,C09,9000
2909665412,1,01,1,5,C08,24000
2909665412,1,01,1,4,B07,1000
2909665412,1,01,1,4,B06,18000
2909665412,1,01,1,4,B02,1800
2909665412,1,01,1,4,B00,56800
2909665412,1,01,1,5,C05,800
2909665412,1,01,1,5,C00,40700
2909665412,1,01,1,4,B15,24000
2909665412,1,01,1,5,C19,900
2909665412,1,01,1,4,B10,10000
2909665412,1,01,1,4,B11,2000
2909665617,1,01,2,4,B00,10800
2909665617,1,01,2,4,B02,5400
2909665617,1,01,2,4,B03,2000
2909665617,1,01,2,4,B10,3000
2909665617,1,01,2,4,B11,400
2909665618,1,01,2,4,B02,4500
2909665618,1,01,2,4,B10,2500
2909665618,1,01,2,4,B00,7600
2909665618,1,01,2,4,B03,600
2909665919,1,03,2,5,C10,800
2909665919,1,03,2,5,C07,200
2909665919,1,03,2,5,C00,6280
2909665919,1,03,2,4,B15,6000
2909665919,1,03,2,4,B11,3000
2909665919,1,03,2,4,B10,2400
2909665919,1,03,2,4,B06,6000
2909665919,1,03,2,4,B00,17400
2909665919,1,03,2,5,C08,5280
2909665924,1,01,1,4,B11,120
2909665924,1,01,1,4,B00,5720
2909665924,1,01,1,5,C08,350
2909665924,1,01,1,5,C00,350
2909665924,1,01,1,4,B15,1200
2909665924,1,01,1,4,B10,800
2909665924,1,01,1,4,B07,100
2909665924,1,01,1,4,B02,3500
2909667705,1,06,1,4,B07,900
2909667705,1,06,1,4,B02,6700
2909667705,1,06,1,4,B00,10118
2909667705,1,06,1,5,C00,4350
2909667705,1,06,1,4,B11,150
2909667705,1,06,1,4,B10,2368
2909667705,1,06,1,5,C08,4350
2909668906,1,02,2,5,C08,1200
2909668906,1,02,2,5,C00,1200
2909671601,1,01,1,4,B02,3000
2909671601,1,01,1,4,B00,4900
2909671601,1,01,1,4,B11,500
2909671601,1,01,1,4,B06,400
2909671601,1,01,1,4,B15,1000
2909673005,1,01,1,4,B11,180
2909673005,1,01,1,4,B00,980
2909673005,1,01,1,4,B02,400
2909673005,1,01,1,4,B10,400
2909673006,1,01,1,5,C00,15400
2909673006,1,01,1,5,C06,400
2909673006,1,01,1,5,C08,14000
2909673006,1,01,1,5,C10,1000
2909673006,1,01,1,4,B11,1500
2909673006,1,01,1,4,B06,700
2909673006,1,01,1,4,B02,1500
2909673006,1,01,1,4,B00,7700
2909673006,1,01,1,4,B10,4000
2909675506,1,01,1,4,B00,3500
2909675506,1,01,1,4,B02,3500
2909679704,1,01,1,5,C09,300
2909679704,1,01,1,5,C11,500
2909679704,1,01,1,5,C08,5000
2909679704,1,01,1,4,B00,3500
2909679704,1,01,1,4,B02,3500
2909679704,1,01,1,5,C00,5800
2909684902,1,02,2,4,B00,2100
2909684902,1,02,2,4,B02,1400
2909684902,1,02,2,4,B10,700
2909684906,1,01,1,4,B10,1000
2909684906,1,01,1,4,B15,6750
2909684906,1,01,1,4,B03,200
2909684906,1,01,1,4,B02,2000
2909684906,1,01,1,4,B00,9950
2909685201,1,01,1,4,B10,800
2909685201,1,01,1,4,B07,200
2909685201,1,01,1,4,B02,2000
2909685201,1,01,1,4,B00,3000
2909694401,1,01,1,4,B11,250
2909694401,1,01,1,4,B00,1450
2909694401,1,01,1,4,B07,1200
2909703002,1,01,1,4,B06,1500
2909703002,1,01,1,4,B10,2800
2909703002,1,01,1,4,B04,1500
2909703002,1,01,1,4,B02,4000
2909703002,1,01,1,4,B00,9800
2909704002,1,04,1,4,B00,7500
2909704002,1,04,1,5,C00,29800
2909704002,1,04,1,5,C04,1100
2909704002,1,04,1,4,B06,3000
2909704002,1,04,1,5,C05,300
2909704002,1,04,1,4,B10,2000
2909704002,1,04,1,4,B11,1000
2909704002,1,04,1,4,B07,1500
2909704002,1,04,1,5,C06,14000
2909704002,1,04,1,5,C10,6400
2909704002,1,04,1,5,C07,8000
2909704003,1,01,2,4,B11,300
2909704003,1,01,2,4,B02,1800
2909704003,1,01,2,4,B00,3700
2909704003,1,01,2,4,B10,1600
2909714304,1,02,1,5,C06,6000
2909714304,1,02,1,5,C08,80400
2909714304,1,02,1,5,C09,3500
2909714304,1,02,1,5,C13,30000
2909714304,1,02,1,5,C19,1200
2909714304,1,03,1,4,B00,9800
2909714304,1,03,1,4,B02,3000
2909714304,1,03,1,4,B06,4000
2909714304,1,03,1,4,B07,1000
2909714304,1,03,1,4,B10,1000
2909714304,1,03,1,4,B15,800
2909714304,1,02,1,5,C00,121100
2909716019,1,01,1,4,B11,15000
2909716019,1,01,1,4,B10,15000
2909716019,1,01,1,4,B07,30000
2909716019,1,01,1,4,B06,5000
2909716019,1,01,1,4,B04,20000
2909716019,1,01,1,4,B00,421000
2909716019,1,01,1,4,B15,336000
2909716023,1,01,1,5,C10,1000
2909716023,1,01,1,5,C08,41600
2909716023,1,01,1,5,C05,1900
2909716023,1,01,1,5,C00,44500
2909716023,1,01,1,4,B10,13000
2909716023,1,01,1,4,B04,8000
2909716023,1,01,1,4,B00,23750
2909716023,1,01,1,4,B02,2750
2909716301,1,01,1,4,B10,3000
2909716301,1,01,1,4,B07,5000
2909716301,1,01,1,4,B06,3000
2909716301,1,01,1,4,B02,6000
2909716301,1,04,1,4,B02,6000
2909716301,1,01,1,4,B00,17300
